Sector,Subsector,Gas,Year,Value,Source
Agriculture,AG - Crops,CH4,2000,0.056490178,WB CSC
Agriculture,AG - Crops,CH4,2000,0.256552733,WB CSC
Agriculture,AG - Crops,CH4,2001,0.059932304,WB CSC
Agriculture,AG - Crops,CH4,2001,0.270805662,WB CSC
Agriculture,AG - Crops,CH4,2002,0.062480003,WB CSC
Agriculture,AG - Crops,CH4,2002,0.285058592,WB CSC
Agriculture,AG - Crops,CH4,2003,0.065498127,WB CSC
Agriculture,AG - Crops,CH4,2003,0.306437986,WB CSC
Agriculture,AG - Crops,CH4,2004,0.063737747,WB CSC
Agriculture,AG - Crops,CH4,2004,0.331380613,WB CSC
Agriculture,AG - Crops,CH4,2005,0.066481128,WB CSC
Agriculture,AG - Crops,CH4,2005,0.363449705,WB CSC
Agriculture,AG - Crops,CH4,2006,0.06764275,WB CSC
Agriculture,AG - Crops,CH4,2006,0.402645261,WB CSC
Agriculture,AG - Crops,CH4,2007,0.069061372,WB CSC
Agriculture,AG - Crops,CH4,2007,0.424024656,WB CSC
Agriculture,AG - Crops,CH4,2008,0.067348118,WB CSC
Agriculture,AG - Crops,CH4,2008,0.456093747,WB CSC
Agriculture,AG - Crops,CH4,2009,0.068058909,WB CSC
Agriculture,AG - Crops,CH4,2009,0.306437986,WB CSC
Agriculture,AG - Crops,CH4,2010,0.070220096,WB CSC
Agriculture,AG - Crops,CH4,2010,0.310001219,WB CSC
Agriculture,AG - Crops,CH4,2011,0.073873946,WB CSC
Agriculture,AG - Crops,CH4,2011,0.320690916,WB CSC
Agriculture,AG - Crops,CH4,2012,0.078038326,WB CSC
Agriculture,AG - Crops,CH4,2012,0.327817381,WB CSC
Agriculture,AG - Crops,CH4,2013,0.079319706,WB CSC
Agriculture,AG - Crops,CH4,2013,0.331380613,WB CSC
Agriculture,AG - Crops,CH4,2014,0.081183048,WB CSC
Agriculture,AG - Crops,CH4,2014,0.338507078,WB CSC
Agriculture,AG - Crops,CH4,2015,0.082809284,WB CSC
Agriculture,AG - Crops,CH4,2015,0.339494093,WB CSC
Agriculture,AG - Crops,CH4,2016,0.075967913,WB CSC
Agriculture,AG - Crops,CH4,2016,0.29867014,WB CSC
Agriculture,AG - Crops,CH4,2017,0.079880278,WB CSC
Agriculture,AG - Crops,CH4,2017,0.25477468,WB CSC
Agriculture,AG - Crops,CH4,2018,0.09114516,WB CSC
Agriculture,AG - Crops,CH4,2018,0.264295637,WB CSC
Agriculture,AG - Crops,CH4,2019,0.065832954,WB CSC
Agriculture,AG - Crops,CH4,2019,0.219523622,WB CSC
Agriculture,AG - Crops,CH4,2020,0.098157971,WB CSC
Agriculture,AG - Crops,CH4,2020,0.483149371,WB CSC
Agriculture,AG - Crops,CH4,2021,0.119852509,WB CSC
Agriculture,AG - Crops,CH4,2021,0.927085369,WB CSC
Agriculture,AG - Crops,CH4,2022,0.086284566,WB CSC
Agriculture,AG - Crops,CH4,2022,0.926440424,WB CSC
Agriculture,AG - Crops,CH4,2023,0.085779865,WB CSC
Agriculture,AG - Crops,CH4,2023,0.926440424,WB CSC
Agriculture,AG - Crops,N2O,2000,2.915067042,WB CSC
Agriculture,AG - Crops,N2O,2000,0.013861016,WB CSC
Agriculture,AG - Crops,N2O,2000,0.208226532,WB CSC
Agriculture,AG - Crops,N2O,2000,0.012978744,WB CSC
Agriculture,AG - Crops,N2O,2001,3.007811542,WB CSC
Agriculture,AG - Crops,N2O,2001,0.014705612,WB CSC
Agriculture,AG - Crops,N2O,2001,0.216649849,WB CSC
Agriculture,AG - Crops,N2O,2001,0.013533893,WB CSC
Agriculture,AG - Crops,N2O,2002,3.146640583,WB CSC
Agriculture,AG - Crops,N2O,2002,0.015330742,WB CSC
Agriculture,AG - Crops,N2O,2002,0.229801523,WB CSC
Agriculture,AG - Crops,N2O,2002,0.014796734,WB CSC
Agriculture,AG - Crops,N2O,2003,3.309292011,WB CSC
Agriculture,AG - Crops,N2O,2003,0.0160713,WB CSC
Agriculture,AG - Crops,N2O,2003,0.246068146,WB CSC
Agriculture,AG - Crops,N2O,2003,0.016387249,WB CSC
Agriculture,AG - Crops,N2O,2004,3.396061932,WB CSC
Agriculture,AG - Crops,N2O,2004,0.015639355,WB CSC
Agriculture,AG - Crops,N2O,2004,0.252593959,WB CSC
Agriculture,AG - Crops,N2O,2004,0.017436473,WB CSC
Agriculture,AG - Crops,N2O,2005,3.502051572,WB CSC
Agriculture,AG - Crops,N2O,2005,0.016312499,WB CSC
Agriculture,AG - Crops,N2O,2005,0.260645947,WB CSC
Agriculture,AG - Crops,N2O,2005,0.018000077,WB CSC
Agriculture,AG - Crops,N2O,2006,3.597947662,WB CSC
Agriculture,AG - Crops,N2O,2006,0.016597527,WB CSC
Agriculture,AG - Crops,N2O,2006,0.261845821,WB CSC
Agriculture,AG - Crops,N2O,2006,0.018219424,WB CSC
Agriculture,AG - Crops,N2O,2007,3.706565752,WB CSC
Agriculture,AG - Crops,N2O,2007,0.016945614,WB CSC
Agriculture,AG - Crops,N2O,2007,0.271482475,WB CSC
Agriculture,AG - Crops,N2O,2007,0.01886563,WB CSC
Agriculture,AG - Crops,N2O,2008,5.485303697,WB CSC
Agriculture,AG - Crops,N2O,2008,0.016525233,WB CSC
Agriculture,AG - Crops,N2O,2008,0.357464629,WB CSC
Agriculture,AG - Crops,N2O,2008,0.020766595,WB CSC
Agriculture,AG - Crops,N2O,2009,5.649245412,WB CSC
Agriculture,AG - Crops,N2O,2009,0.01669964,WB CSC
Agriculture,AG - Crops,N2O,2009,0.369178563,WB CSC
Agriculture,AG - Crops,N2O,2009,0.021384984,WB CSC
Agriculture,AG - Crops,N2O,2010,5.819850585,WB CSC
Agriculture,AG - Crops,N2O,2010,0.017229931,WB CSC
Agriculture,AG - Crops,N2O,2010,0.381579921,WB CSC
Agriculture,AG - Crops,N2O,2010,0.022087041,WB CSC
Agriculture,AG - Crops,N2O,2011,5.986341273,WB CSC
Agriculture,AG - Crops,N2O,2011,0.018126478,WB CSC
Agriculture,AG - Crops,N2O,2011,0.391990101,WB CSC
Agriculture,AG - Crops,N2O,2011,0.022617099,WB CSC
Agriculture,AG - Crops,N2O,2012,6.15627508,WB CSC
Agriculture,AG - Crops,N2O,2012,0.019148293,WB CSC
Agriculture,AG - Crops,N2O,2012,0.404376217,WB CSC
Agriculture,AG - Crops,N2O,2012,0.023189005,WB CSC
Agriculture,AG - Crops,N2O,2013,6.262114647,WB CSC
Agriculture,AG - Crops,N2O,2013,0.019462706,WB CSC
Agriculture,AG - Crops,N2O,2013,0.407815692,WB CSC
Agriculture,AG - Crops,N2O,2013,0.023453416,WB CSC
Agriculture,AG - Crops,N2O,2014,6.450434509,WB CSC
Agriculture,AG - Crops,N2O,2014,0.019919915,WB CSC
Agriculture,AG - Crops,N2O,2014,0.416330748,WB CSC
Agriculture,AG - Crops,N2O,2014,0.023332696,WB CSC
Agriculture,AG - Crops,N2O,2015,6.636495126,WB CSC
Agriculture,AG - Crops,N2O,2015,0.020318945,WB CSC
Agriculture,AG - Crops,N2O,2015,0.427641586,WB CSC
Agriculture,AG - Crops,N2O,2015,0.023916356,WB CSC
Agriculture,AG - Crops,N2O,2016,6.847411331,WB CSC
Agriculture,AG - Crops,N2O,2016,0.018640275,WB CSC
Agriculture,AG - Crops,N2O,2016,0.436595156,WB CSC
Agriculture,AG - Crops,N2O,2016,0.024085651,WB CSC
Agriculture,AG - Crops,N2O,2017,6.836706804,WB CSC
Agriculture,AG - Crops,N2O,2017,0.019600253,WB CSC
Agriculture,AG - Crops,N2O,2017,0.438969264,WB CSC
Agriculture,AG - Crops,N2O,2017,0.024403491,WB CSC
Agriculture,AG - Crops,N2O,2018,7.018010396,WB CSC
Agriculture,AG - Crops,N2O,2018,0.022364322,WB CSC
Agriculture,AG - Crops,N2O,2018,0.450083896,WB CSC
Agriculture,AG - Crops,N2O,2018,0.024542503,WB CSC
Agriculture,AG - Crops,N2O,2019,7.018946962,WB CSC
Agriculture,AG - Crops,N2O,2019,0.016153456,WB CSC
Agriculture,AG - Crops,N2O,2019,0.445796733,WB CSC
Agriculture,AG - Crops,N2O,2019,0.024811277,WB CSC
Agriculture,AG - Crops,N2O,2020,6.998850113,WB CSC
Agriculture,AG - Crops,N2O,2020,0.024085058,WB CSC
Agriculture,AG - Crops,N2O,2020,0.45229495,WB CSC
Agriculture,AG - Crops,N2O,2020,0.024891628,WB CSC
Agriculture,AG - Crops,N2O,2021,7.069138675,WB CSC
Agriculture,AG - Crops,N2O,2021,0.029408254,WB CSC
Agriculture,AG - Crops,N2O,2021,0.460430198,WB CSC
Agriculture,AG - Crops,N2O,2021,0.025171454,WB CSC
Agriculture,AG - Crops,N2O,2022,7.057941265,WB CSC
Agriculture,AG - Crops,N2O,2022,0.021171676,WB CSC
Agriculture,AG - Crops,N2O,2022,0.454582341,WB CSC
Agriculture,AG - Crops,N2O,2022,0.025388614,WB CSC
Agriculture,AG - Crops,N2O,2023,7.101155891,WB CSC
Agriculture,AG - Crops,N2O,2023,0.021047837,WB CSC
Agriculture,AG - Crops,N2O,2023,0.457386391,WB CSC
Agriculture,AG - Crops,N2O,2023,0.025607875,WB CSC
Agriculture,AG - Livestock,CH4,2000,7.2654582,WB CSC
Agriculture,AG - Livestock,CH4,2000,0.26161968,WB CSC
Agriculture,AG - Livestock,CH4,2001,7.4970056,WB CSC
Agriculture,AG - Livestock,CH4,2001,0.27159804,WB CSC
Agriculture,AG - Livestock,CH4,2002,7.7492296,WB CSC
Agriculture,AG - Livestock,CH4,2002,0.281192688,WB CSC
Agriculture,AG - Livestock,CH4,2003,8.0337012,WB CSC
Agriculture,AG - Livestock,CH4,2003,0.29156568,WB CSC
Agriculture,AG - Livestock,CH4,2004,8.2176948,WB CSC
Agriculture,AG - Livestock,CH4,2004,0.29889048,WB CSC
Agriculture,AG - Livestock,CH4,2005,8.530704,WB CSC
Agriculture,AG - Livestock,CH4,2005,0.30812264,WB CSC
Agriculture,AG - Livestock,CH4,2006,8.78299884,WB CSC
Agriculture,AG - Livestock,CH4,2006,0.31135188,WB CSC
Agriculture,AG - Livestock,CH4,2007,9.047319005,WB CSC
Agriculture,AG - Livestock,CH4,2007,0.322601787,WB CSC
Agriculture,AG - Livestock,CH4,2008,13.94572318,WB CSC
Agriculture,AG - Livestock,CH4,2008,0.463137963,WB CSC
Agriculture,AG - Livestock,CH4,2009,14.36363887,WB CSC
Agriculture,AG - Livestock,CH4,2009,0.478159551,WB CSC
Agriculture,AG - Livestock,CH4,2010,14.79350352,WB CSC
Agriculture,AG - Livestock,CH4,2010,0.493741214,WB CSC
Agriculture,AG - Livestock,CH4,2011,15.22299469,WB CSC
Agriculture,AG - Livestock,CH4,2011,0.508267865,WB CSC
Agriculture,AG - Livestock,CH4,2012,15.63385667,WB CSC
Agriculture,AG - Livestock,CH4,2012,0.523310022,WB CSC
Agriculture,AG - Livestock,CH4,2013,15.89841725,WB CSC
Agriculture,AG - Livestock,CH4,2013,0.52959088,WB CSC
Agriculture,AG - Livestock,CH4,2014,16.45123648,WB CSC
Agriculture,AG - Livestock,CH4,2014,0.5431188,WB CSC
Agriculture,AG - Livestock,CH4,2015,16.90638683,WB CSC
Agriculture,AG - Livestock,CH4,2015,0.556893155,WB CSC
Agriculture,AG - Livestock,CH4,2016,17.47311958,WB CSC
Agriculture,AG - Livestock,CH4,2016,0.575132173,WB CSC
Agriculture,AG - Livestock,CH4,2017,17.36912629,WB CSC
Agriculture,AG - Livestock,CH4,2017,0.573614115,WB CSC
Agriculture,AG - Livestock,CH4,2018,17.80754358,WB CSC
Agriculture,AG - Livestock,CH4,2018,0.585918791,WB CSC
Agriculture,AG - Livestock,CH4,2019,17.93832769,WB CSC
Agriculture,AG - Livestock,CH4,2019,0.589044179,WB CSC
Agriculture,AG - Livestock,CH4,2020,17.73813831,WB CSC
Agriculture,AG - Livestock,CH4,2020,0.585440226,WB CSC
Agriculture,AG - Livestock,CH4,2021,17.89047648,WB CSC
Agriculture,AG - Livestock,CH4,2021,0.591154397,WB CSC
Agriculture,AG - Livestock,CH4,2022,17.94307593,WB CSC
Agriculture,AG - Livestock,CH4,2022,0.5940912,WB CSC
Agriculture,AG - Livestock,CH4,2023,18.05786586,WB CSC
Agriculture,AG - Livestock,CH4,2023,0.598186617,WB CSC
Agriculture,AG - Livestock,N2O,2000,0.152942495,WB CSC
Agriculture,AG - Livestock,N2O,2001,0.159858002,WB CSC
Agriculture,AG - Livestock,N2O,2002,0.168187039,WB CSC
Agriculture,AG - Livestock,N2O,2003,0.181703474,WB CSC
Agriculture,AG - Livestock,N2O,2004,0.195963719,WB CSC
Agriculture,AG - Livestock,N2O,2005,0.202136966,WB CSC
Agriculture,AG - Livestock,N2O,2006,0.206272963,WB CSC
Agriculture,AG - Livestock,N2O,2007,0.213075156,WB CSC
Agriculture,AG - Livestock,N2O,2008,0.234047819,WB CSC
Agriculture,AG - Livestock,N2O,2009,0.239864131,WB CSC
Agriculture,AG - Livestock,N2O,2010,0.247501113,WB CSC
Agriculture,AG - Livestock,N2O,2011,0.25494789,WB CSC
Agriculture,AG - Livestock,N2O,2012,0.26168871,WB CSC
Agriculture,AG - Livestock,N2O,2013,0.2658931,WB CSC
Agriculture,AG - Livestock,N2O,2014,0.26404131,WB CSC
Agriculture,AG - Livestock,N2O,2015,0.268967134,WB CSC
Agriculture,AG - Livestock,N2O,2016,0.270867144,WB CSC
Agriculture,AG - Livestock,N2O,2017,0.272780659,WB CSC
Agriculture,AG - Livestock,N2O,2018,0.276582664,WB CSC
Agriculture,AG - Livestock,N2O,2019,0.27702017,WB CSC
Agriculture,AG - Livestock,N2O,2020,0.278467838,WB CSC
Agriculture,AG - Livestock,N2O,2021,0.282036587,WB CSC
Agriculture,AG - Livestock,N2O,2022,0.285243026,WB CSC
Agriculture,AG - Livestock,N2O,2023,0.2877355,WB CSC
Energy,EN - Building,CH4,2000,2.005225547,WB CSC
Energy,EN - Building,CH4,2001,2.048983443,WB CSC
Energy,EN - Building,CH4,2002,2.10560349,WB CSC
Energy,EN - Building,CH4,2003,2.161733401,WB CSC
Energy,EN - Building,CH4,2004,2.212710308,WB CSC
Energy,EN - Building,CH4,2005,2.260814555,WB CSC
Energy,EN - Building,CH4,2006,2.309959441,WB CSC
Energy,EN - Building,CH4,2007,2.351877772,WB CSC
Energy,EN - Building,CH4,2008,2.427974835,WB CSC
Energy,EN - Building,CH4,2009,2.543852914,WB CSC
Energy,EN - Building,CH4,2010,2.632862351,WB CSC
Energy,EN - Building,CH4,2011,2.743218301,WB CSC
Energy,EN - Building,CH4,2012,2.84166452,WB CSC
Energy,EN - Building,CH4,2013,2.988092261,WB CSC
Energy,EN - Building,CH4,2014,3.093147839,WB CSC
Energy,EN - Building,CH4,2015,3.232519798,WB CSC
Energy,EN - Building,CH4,2016,3.331572588,WB CSC
Energy,EN - Building,CH4,2017,3.429688706,WB CSC
Energy,EN - Building,CH4,2018,3.506457361,WB CSC
Energy,EN - Building,CH4,2019,3.473216276,WB CSC
Energy,EN - Building,CH4,2020,3.692920232,WB CSC
Energy,EN - Building,CH4,2021,3.847357691,WB CSC
Energy,EN - Building,CH4,2022,3.892268165,WB CSC
Energy,EN - Building,CH4,2023,3.892270097,WB CSC
Energy,EN - Building,CO2,2000,0.04068611,WB CSC
Energy,EN - Building,CO2,2001,0.03753689,WB CSC
Energy,EN - Building,CO2,2002,0.12112326,WB CSC
Energy,EN - Building,CO2,2003,0.13652645,WB CSC
Energy,EN - Building,CO2,2004,0.1396297,WB CSC
Energy,EN - Building,CO2,2005,0.28710346,WB CSC
Energy,EN - Building,CO2,2006,0.29323731,WB CSC
Energy,EN - Building,CO2,2007,0.44624037,WB CSC
Energy,EN - Building,CO2,2008,0.3680888,WB CSC
Energy,EN - Building,CO2,2009,0.37863734,WB CSC
Energy,EN - Building,CO2,2010,0.343732,WB CSC
Energy,EN - Building,CO2,2011,0.33812755,WB CSC
Energy,EN - Building,CO2,2012,0.38618613,WB CSC
Energy,EN - Building,CO2,2013,0.38209534,WB CSC
Energy,EN - Building,CO2,2014,0.36222082,WB CSC
Energy,EN - Building,CO2,2015,0.48964174,WB CSC
Energy,EN - Building,CO2,2016,0.52429611,WB CSC
Energy,EN - Building,CO2,2017,0.543696851,WB CSC
Energy,EN - Building,CO2,2018,0.588277648,WB CSC
Energy,EN - Building,CO2,2019,0.604793997,WB CSC
Energy,EN - Building,CO2,2020,0.54898344,WB CSC
Energy,EN - Building,CO2,2021,0.648823192,WB CSC
Energy,EN - Building,CO2,2022,0.601426264,WB CSC
Energy,EN - Building,CO2,2023,0.60163766,WB CSC
Energy,EN - Building,N2O,2000,0.242128616,WB CSC
Energy,EN - Building,N2O,2001,0.247345756,WB CSC
Energy,EN - Building,N2O,2002,0.254354113,WB CSC
Energy,EN - Building,N2O,2003,0.261147825,WB CSC
Energy,EN - Building,N2O,2004,0.267269465,WB CSC
Energy,EN - Building,N2O,2005,0.273291029,WB CSC
Energy,EN - Building,N2O,2006,0.279158396,WB CSC
Energy,EN - Building,N2O,2007,0.284379458,WB CSC
Energy,EN - Building,N2O,2008,0.293463936,WB CSC
Energy,EN - Building,N2O,2009,0.30713879,WB CSC
Energy,EN - Building,N2O,2010,0.317309124,WB CSC
Energy,EN - Building,N2O,2011,0.330108727,WB CSC
Energy,EN - Building,N2O,2012,0.341428568,WB CSC
Energy,EN - Building,N2O,2013,0.35862645,WB CSC
Energy,EN - Building,N2O,2014,0.370526625,WB CSC
Energy,EN - Building,N2O,2015,0.386914146,WB CSC
Energy,EN - Building,N2O,2016,0.397270433,WB CSC
Energy,EN - Building,N2O,2017,0.42165333,WB CSC
Energy,EN - Building,N2O,2018,0.446969176,WB CSC
Energy,EN - Building,N2O,2019,0.437238908,WB CSC
Energy,EN - Building,N2O,2020,0.464477598,WB CSC
Energy,EN - Building,N2O,2021,0.482868028,WB CSC
Energy,EN - Building,N2O,2022,0.485377304,WB CSC
Energy,EN - Building,N2O,2023,0.485387916,WB CSC
Energy,EN - Fugitive Emissions,CH4,2000,2.3545368,WB CSC
Energy,EN - Fugitive Emissions,CH4,2001,2.4175536,WB CSC
Energy,EN - Fugitive Emissions,CH4,2002,2.4805704,WB CSC
Energy,EN - Fugitive Emissions,CH4,2003,2.5464516,WB CSC
Energy,EN - Fugitive Emissions,CH4,2004,2.6151972,WB CSC
Energy,EN - Fugitive Emissions,CH4,2005,2.6839428,WB CSC
Energy,EN - Fugitive Emissions,CH4,2006,2.7584172,WB CSC
Energy,EN - Fugitive Emissions,CH4,2007,2.8328916,WB CSC
Energy,EN - Fugitive Emissions,CH4,2008,2.9102304,WB CSC
Energy,EN - Fugitive Emissions,CH4,2009,3.1164672,WB CSC
Energy,EN - Fugitive Emissions,CH4,2010,3.3341616,WB CSC
Energy,EN - Fugitive Emissions,CH4,2011,3.5690424,WB CSC
Energy,EN - Fugitive Emissions,CH4,2012,3.8153808,WB CSC
Energy,EN - Fugitive Emissions,CH4,2013,4.08177,WB CSC
Energy,EN - Fugitive Emissions,CH4,2014,4.36821,WB CSC
Energy,EN - Fugitive Emissions,CH4,2015,4.6747008,WB CSC
Energy,EN - Fugitive Emissions,CH4,2016,5.15592,WB CSC
Energy,EN - Fugitive Emissions,CH4,2017,5.30709708,WB CSC
Energy,EN - Fugitive Emissions,CH4,2018,5.66926326,WB CSC
Energy,EN - Fugitive Emissions,CH4,2019,7.15666341,WB CSC
Energy,EN - Fugitive Emissions,CH4,2020,7.65506064,WB CSC
Energy,EN - Fugitive Emissions,CH4,2021,8.61291879,WB CSC
Energy,EN - Fugitive Emissions,CH4,2022,8.827121149,WB CSC
Energy,EN - Fugitive Emissions,CH4,2023,8.827121149,WB CSC
Energy,EN - Fugitive Emissions,N2O,2000,0.028178489,WB CSC
Energy,EN - Fugitive Emissions,N2O,2001,0.028932658,WB CSC
Energy,EN - Fugitive Emissions,N2O,2002,0.029686826,WB CSC
Energy,EN - Fugitive Emissions,N2O,2003,0.030475276,WB CSC
Energy,EN - Fugitive Emissions,N2O,2004,0.031298005,WB CSC
Energy,EN - Fugitive Emissions,N2O,2005,0.032120735,WB CSC
Energy,EN - Fugitive Emissions,N2O,2006,0.033012025,WB CSC
Energy,EN - Fugitive Emissions,N2O,2007,0.033903316,WB CSC
Energy,EN - Fugitive Emissions,N2O,2008,0.034828886,WB CSC
Energy,EN - Fugitive Emissions,N2O,2009,0.037297075,WB CSC
Energy,EN - Fugitive Emissions,N2O,2010,0.039902386,WB CSC
Energy,EN - Fugitive Emissions,N2O,2011,0.042713378,WB CSC
Energy,EN - Fugitive Emissions,N2O,2012,0.045661493,WB CSC
Energy,EN - Fugitive Emissions,N2O,2013,0.04884957,WB CSC
Energy,EN - Fugitive Emissions,N2O,2014,0.05227761,WB CSC
Energy,EN - Fugitive Emissions,N2O,2015,0.055945613,WB CSC
Energy,EN - Fugitive Emissions,N2O,2016,0.06170472,WB CSC
Energy,EN - Fugitive Emissions,N2O,2017,0.063513968,WB CSC
Energy,EN - Fugitive Emissions,N2O,2018,0.06784828,WB CSC
Energy,EN - Fugitive Emissions,N2O,2019,0.085649101,WB CSC
Energy,EN - Fugitive Emissions,N2O,2020,0.09161379,WB CSC
Energy,EN - Fugitive Emissions,N2O,2021,0.103077189,WB CSC
Energy,EN - Fugitive Emissions,N2O,2022,0.105640708,WB CSC
Energy,EN - Fugitive Emissions,N2O,2023,0.105640708,WB CSC
Energy,EN - Industrial Combustion,CH4,2000,0.038447489,WB CSC
Energy,EN - Industrial Combustion,CH4,2001,0.04111523,WB CSC
Energy,EN - Industrial Combustion,CH4,2002,0.04511358,WB CSC
Energy,EN - Industrial Combustion,CH4,2003,0.048904932,WB CSC
Energy,EN - Industrial Combustion,CH4,2004,0.052039809,WB CSC
Energy,EN - Industrial Combustion,CH4,2005,0.055605054,WB CSC
Energy,EN - Industrial Combustion,CH4,2006,0.058875765,WB CSC
Energy,EN - Industrial Combustion,CH4,2007,0.061640261,WB CSC
Energy,EN - Industrial Combustion,CH4,2008,0.068773387,WB CSC
Energy,EN - Industrial Combustion,CH4,2009,0.07404523,WB CSC
Energy,EN - Industrial Combustion,CH4,2010,0.075242335,WB CSC
Energy,EN - Industrial Combustion,CH4,2011,0.078224255,WB CSC
Energy,EN - Industrial Combustion,CH4,2012,0.08073403,WB CSC
Energy,EN - Industrial Combustion,CH4,2013,0.087637497,WB CSC
Energy,EN - Industrial Combustion,CH4,2014,0.090069423,WB CSC
Energy,EN - Industrial Combustion,CH4,2015,0.096545257,WB CSC
Energy,EN - Industrial Combustion,CH4,2016,0.092120459,WB CSC
Energy,EN - Industrial Combustion,CH4,2017,0.110158562,WB CSC
Energy,EN - Industrial Combustion,CH4,2018,0.162167209,WB CSC
Energy,EN - Industrial Combustion,CH4,2019,0.193585998,WB CSC
Energy,EN - Industrial Combustion,CH4,2020,0.220814836,WB CSC
Energy,EN - Industrial Combustion,CH4,2021,0.255489231,WB CSC
Energy,EN - Industrial Combustion,CH4,2022,0.25904276,WB CSC
Energy,EN - Industrial Combustion,CH4,2023,0.258981613,WB CSC
Energy,EN - Industrial Combustion,CO2,2000,0.2411622,WB CSC
Energy,EN - Industrial Combustion,CO2,2001,0.22226688,WB CSC
Energy,EN - Industrial Combustion,CO2,2002,0.29018517,WB CSC
Energy,EN - Industrial Combustion,CO2,2003,0.33060705,WB CSC
Energy,EN - Industrial Combustion,CO2,2004,0.34904126,WB CSC
Energy,EN - Industrial Combustion,CO2,2005,0.49351676,WB CSC
Energy,EN - Industrial Combustion,CO2,2006,0.50010095,WB CSC
Energy,EN - Industrial Combustion,CO2,2007,0.63769403,WB CSC
Energy,EN - Industrial Combustion,CO2,2008,0.55641974,WB CSC
Energy,EN - Industrial Combustion,CO2,2009,0.5638568,WB CSC
Energy,EN - Industrial Combustion,CO2,2010,0.60533619,WB CSC
Energy,EN - Industrial Combustion,CO2,2011,0.62470436,WB CSC
Energy,EN - Industrial Combustion,CO2,2012,0.70933292,WB CSC
Energy,EN - Industrial Combustion,CO2,2013,0.75523901,WB CSC
Energy,EN - Industrial Combustion,CO2,2014,0.83892314,WB CSC
Energy,EN - Industrial Combustion,CO2,2015,1.07273921,WB CSC
Energy,EN - Industrial Combustion,CO2,2016,1.04616428,WB CSC
Energy,EN - Industrial Combustion,CO2,2017,1.087638885,WB CSC
Energy,EN - Industrial Combustion,CO2,2018,1.172605439,WB CSC
Energy,EN - Industrial Combustion,CO2,2019,1.177956363,WB CSC
Energy,EN - Industrial Combustion,CO2,2020,1.15136811,WB CSC
Energy,EN - Industrial Combustion,CO2,2021,1.264113389,WB CSC
Energy,EN - Industrial Combustion,CO2,2022,1.171769138,WB CSC
Energy,EN - Industrial Combustion,CO2,2023,1.172181005,WB CSC
Energy,EN - Industrial Combustion,N2O,2000,0.046805819,WB CSC
Energy,EN - Industrial Combustion,N2O,2001,0.050214573,WB CSC
Energy,EN - Industrial Combustion,N2O,2002,0.055574364,WB CSC
Energy,EN - Industrial Combustion,N2O,2003,0.060644884,WB CSC
Energy,EN - Industrial Combustion,N2O,2004,0.06478265,WB CSC
Energy,EN - Industrial Combustion,N2O,2005,0.069385711,WB CSC
Energy,EN - Industrial Combustion,N2O,2006,0.073603509,WB CSC
Energy,EN - Industrial Combustion,N2O,2007,0.077111685,WB CSC
Energy,EN - Industrial Combustion,N2O,2008,0.086395128,WB CSC
Energy,EN - Industrial Combustion,N2O,2009,0.093420082,WB CSC
Energy,EN - Industrial Combustion,N2O,2010,0.094118636,WB CSC
Energy,EN - Industrial Combustion,N2O,2011,0.098229212,WB CSC
Energy,EN - Industrial Combustion,N2O,2012,0.100887281,WB CSC
Energy,EN - Industrial Combustion,N2O,2013,0.109991822,WB CSC
Energy,EN - Industrial Combustion,N2O,2014,0.1120534,WB CSC
Energy,EN - Industrial Combustion,N2O,2015,0.120923544,WB CSC
Energy,EN - Industrial Combustion,N2O,2016,0.114054845,WB CSC
Energy,EN - Industrial Combustion,N2O,2017,0.121006261,WB CSC
Energy,EN - Industrial Combustion,N2O,2018,0.134905689,WB CSC
Energy,EN - Industrial Combustion,N2O,2019,0.137122986,WB CSC
Energy,EN - Industrial Combustion,N2O,2020,0.144468997,WB CSC
Energy,EN - Industrial Combustion,N2O,2021,0.155314372,WB CSC
Energy,EN - Industrial Combustion,N2O,2022,0.156293394,WB CSC
Energy,EN - Industrial Combustion,N2O,2023,0.155944369,WB CSC
Energy,EN - Other,CH4,2000,0.0,WB CSC
Energy,EN - Other,CH4,2001,0.0,WB CSC
Energy,EN - Other,CH4,2002,0.0,WB CSC
Energy,EN - Other,CH4,2003,0.0,WB CSC
Energy,EN - Other,CH4,2004,0.0,WB CSC
Energy,EN - Other,CH4,2005,0.0,WB CSC
Energy,EN - Other,CH4,2006,0.0,WB CSC
Energy,EN - Other,CH4,2007,0.0,WB CSC
Energy,EN - Other,CH4,2008,0.0,WB CSC
Energy,EN - Other,CH4,2009,0.0,WB CSC
Energy,EN - Other,CH4,2010,0.0,WB CSC
Energy,EN - Other,CH4,2011,0.0,WB CSC
Energy,EN - Other,CH4,2012,0.0,WB CSC
Energy,EN - Other,CH4,2013,0.0,WB CSC
Energy,EN - Other,CH4,2014,0.0,WB CSC
Energy,EN - Other,CH4,2015,0.0,WB CSC
Energy,EN - Other,CH4,2016,0.0,WB CSC
Energy,EN - Other,CH4,2017,0.0,WB CSC
Energy,EN - Other,CH4,2018,0.0,WB CSC
Energy,EN - Other,CH4,2019,0.0,WB CSC
Energy,EN - Other,CH4,2020,0.0,WB CSC
Energy,EN - Other,CH4,2021,2.35e-05,WB CSC
Energy,EN - Other,CH4,2022,2.17e-05,WB CSC
Energy,EN - Other,CH4,2023,2.17e-05,WB CSC
